"pop","year","age.cat","sex","color","lat","long","habitat","human","pop.density","pack.size","standard.habitat","standard.human","standard.pop","standard.packsize","standard.latitude","standard.longitude","cav.binary","cdv.binary","cpv.binary","chv.binary","neo.binary","toxo.binary"
"BAN.JAS",1999,"A","F","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",1999,"A","M","G",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,1,1,NA,NA,NA
"BAN.JAS",1999,"S","F","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",1999,"S","M","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",1999,"A","F","G",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,1,1,NA,NA,NA
"BAN.JAS",2000,"A","F","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,1,1,NA,NA,NA
"BAN.JAS",1999,"S","M","G",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",1999,"A","M","G",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,1,1,NA,NA,NA
"BAN.JAS",1999,"A","M","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,1,1,NA,NA,NA
"BAN.JAS",1999,"A","F","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,1,1,NA,NA,NA
"BAN.JAS",1999,"A","F","G",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,1,1,NA,NA,NA
"BAN.JAS",1999,"A","M","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,1,1,NA,NA,NA
"BAN.JAS",1999,"P","F","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",1999,"A","F","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,1,1,NA,NA,NA
"BAN.JAS",1999,"A","F","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,1,1,NA,NA,NA
"BAN.JAS",2000,"S","F","G",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2000,"S","M","G",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2000,"A","F","G",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2000,"A","M","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,1,1,NA,NA,NA
"BAN.JAS",2000,"P","M","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2000,"S","M","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2000,"A","M","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,1,1,NA,NA,NA
"BAN.JAS",2000,"A","M","B",52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2003,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2003,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2004,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2004,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2004,NA,NA,NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2004,NA,NA,NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2004,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2004,"S","F",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2005,"A","F",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"S","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"S","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"A","F",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"A","F",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"S","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,0,NA,NA,NA
"BAN.JAS",2007,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"A","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"S","F",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BAN.JAS",2007,"S","M",NA,52.19775,-117.0543,18553.18,1144.68,8.85,9.56,0.7667,-0.4298,-0.5925,1.7742,0.1928,-0.0102,NA,0,1,NA,NA,NA
"BC",2016,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2015,"A","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,0,0,1,0,1,0
"BC",2015,"S","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,1,0
"BC",2016,"A","M",NA,57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2016,"S","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2016,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,0,0
"BC",2016,"S","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2016,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2016,"S","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,0,1
"BC",2016,"S","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,0,1
"BC",2016,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2016,"S","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,0,0,1,0,0,1
"BC",2016,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2016,"S","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,0,0
"BC",2016,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2016,"S","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2016,"S","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2016,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2016,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2017,"S","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,NA,NA,NA,NA,NA,NA
"BC",2017,"S","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2017,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2017,"S","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2017,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2017,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,0,0,1,1,0,0
"BC",2017,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2017,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2017,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2017,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,0,1
"BC",2017,"S","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2017,"S","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,0,0
"BC",2017,"S","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,1,0
"BC",2017,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,0,0,1,0,0,0
"BC",2017,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2017,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2017,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2018,"A","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2017,"S","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2018,"A","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,1,1
"BC",2017,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2017,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2017,"S","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,1,1
"BC",2017,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2018,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,0,0,0,1,0,0
"BC",2019,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2018,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2018,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2019,"S","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,1,1
"BC",2019,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2018,"P","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,1,0
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,0,1
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,1,1
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,0,0,1,1,1,0
"BC",2018,"A","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,0,0,0,1,1,0
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,0,0,0,0,1,1
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,0,0,0
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,0,0
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2018,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,1,1
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2018,"S","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,0,0
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"S","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"S","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,0,0
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2018,"A","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"A","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,1
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,0,0
"BC",2018,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"A","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2018,"S","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,0,0,1,1,1,1
"BC",2018,"S","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,0,0,0,0,0,1
"BC",2018,"A","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,1
"BC",2017,"S","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,0,0,0,1,1,1
"BC",2018,"S","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,1,0
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"A","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,1,0,0
"BC",2018,"A","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,1,0
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,1,0
"BC",2018,"A","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,0,1
"BC",2018,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,0,1,1
"BC",2007,"S","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,0,1
"BC",2007,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,1,0,1,1,0
"BC",2007,"A","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,1,1,1,1,1
"BC",2007,"A","F","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,0,1
"BC",2007,"A","M","G",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,1,1
"BC",2007,"A","F","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,0,1,0,1
"BC",2007,"S","M","B",57.891376,-123.731267,20453.2,57.44,12.11,5.88,1.0159,-0.9556,-0.2467,-0.389,0.8143,-0.3595,1,0,1,0,0,0
