Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
dark rose wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,4320,Black,Purple,1x1,Crafting,,1.0.0,fancy,horror,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathRoseRare,NA,5766,5w5rk2xDXwiFP8EGD
dark tulip wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,1600,Black,Black,1x1,Crafting,,1.0.0,fancy,horror,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathTulipRare,NA,5771,WYEwdpAPRqiAvTgvv
deer decoration,Natural,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Orange,Orange,1x1.5,Crafting,,1.0.0,living room,None,None,None,No,Animal,No,No lighting,No,Not for sale,FtrHuntingtrophy_Remake_0_0,0_0,3340,dji4bHpAttN6oLt4q
deer decoration,Ash,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Beige,Beige,1x1.5,Crafting,,1.0.0,living room,None,None,None,No,Animal,No,No lighting,No,Not for sale,FtrHuntingtrophy_Remake_1_0,1_0,3340,LJjZ84u42mebMssSy
deer decoration,Ivory,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Yellow,Yellow,1x1.5,Crafting,,1.0.0,living room,None,None,None,No,Animal,No,No lighting,No,Not for sale,FtrHuntingtrophy_Remake_2_0,2_0,3340,W99mj3gdfctbZbJSK
deer decoration,White,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,White,White,1x1.5,Crafting,,1.0.0,living room,None,None,None,No,Animal,No,No lighting,No,Not for sale,FtrHuntingtrophy_Remake_3_0,3_0,3340,iFNWrHjuaGLFaFNjw
deer decoration,Black,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Black,Black,1x1.5,Crafting,,1.0.0,living room,None,None,None,No,Animal,No,No lighting,No,Not for sale,FtrHuntingtrophy_Remake_4_0,4_0,3340,XYewRPe8EZcyFi5ff
diner neon clock,Red,NA,Red lines,Clock face,No,No,Yes,1,1500,375,Red,Colorful,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_0_0,0_0,4144,AQG2jihcobK8xgHBX
diner neon clock,Red,NA,Blue bee,Clock face,No,No,Yes,1,1500,375,Red,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_0_1,0_1,4144,BSD2EEfYnvP3w7Lat
diner neon clock,Red,NA,B & W numeral,Clock face,No,No,Yes,1,1500,375,Red,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_0_2,0_2,4144,BNasGEvtitX2LNwiL
diner neon clock,Blue,NA,Red lines,Clock face,No,No,Yes,1,1500,375,Blue,Colorful,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_1_0,1_0,4144,MC4LsKsvtL2vJ6KaR
diner neon clock,Blue,NA,Blue bee,Clock face,No,No,Yes,1,1500,375,Blue,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_1_1,1_1,4144,Ed5nzJtwF5wmbZYZ7
diner neon clock,Blue,NA,B & W numeral,Clock face,No,No,Yes,1,1500,375,Blue,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_1_2,1_2,4144,SrEYTuQf7nPL3darP
diner neon clock,Yellow,NA,Red lines,Clock face,No,No,Yes,1,1500,375,Yellow,Colorful,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_2_0,2_0,4144,orcDMn7GEESmqmd3c
diner neon clock,Yellow,NA,Blue bee,Clock face,No,No,Yes,1,1500,375,Yellow,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_2_1,2_1,4144,eh2kY8qGDPfXCqizA
diner neon clock,Yellow,NA,B & W numeral,Clock face,No,No,Yes,1,1500,375,Yellow,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_2_2,2_2,4144,bL2eoRBthWjqQk9p4
diner neon clock,Aquamarine,NA,Red lines,Clock face,No,No,Yes,1,1500,375,Green,Colorful,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_3_0,3_0,4144,933jFXZSQ3re4Laea
diner neon clock,Aquamarine,NA,Blue bee,Clock face,No,No,Yes,1,1500,375,Green,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_3_1,3_1,4144,wNaisHm652GQXo8YP
diner neon clock,Aquamarine,NA,B & W numeral,Clock face,No,No,Yes,1,1500,375,Green,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_3_2,3_2,4144,ChzYntcBrs2tkqbgF
diner neon clock,Pink,NA,Red lines,Clock face,No,No,Yes,1,1500,375,Pink,Colorful,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_4_0,4_0,4144,aM6kY4xaZJyTpSFaE
diner neon clock,Pink,NA,Blue bee,Clock face,No,No,Yes,1,1500,375,Pink,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_4_1,4_1,4144,pMyZMX767SiBRx7Ho
diner neon clock,Pink,NA,B & W numeral,Clock face,No,No,Yes,1,1500,375,Pink,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_4_2,4_2,4144,AzDPSwSqB7eEN85eR
diner neon clock,Cream,NA,Red lines,Clock face,No,No,Yes,1,1500,375,White,Colorful,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_5_0,5_0,4144,M3sbc37oNno3Y2y4f
diner neon clock,Cream,NA,Blue bee,Clock face,No,No,Yes,1,1500,375,White,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_5_1,5_1,4144,ySXL4ENG8PXbDfYFv
diner neon clock,Cream,NA,B & W numeral,Clock face,No,No,Yes,1,1500,375,White,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_5_2,5_2,4144,rmTkAf4Cy4wq7CDfC
diner neon clock,Purple,NA,Red lines,Clock face,No,No,Yes,1,1500,375,Purple,Colorful,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_6_0,6_0,4144,4iiYR67YwbL2FXriM
diner neon clock,Purple,NA,Blue bee,Clock face,No,No,Yes,1,1500,375,Purple,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_6_1,6_1,4144,JWQaihPLMCkpumxRY
diner neon clock,Purple,NA,B & W numeral,Clock face,No,No,Yes,1,1500,375,Purple,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Clock,No,No lighting,No,For sale,FtrAmeretroClock_Remake_6_2,6_2,4144,kuTAXNY67mHKkt8vf
double-sided wall clock,Black,NA,NA,NA,No,No,No,NA,1100,275,Black,White,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Clock,No,No lighting,No,For sale,FtrBothsideclockWall_Remake_0_0,0_0,4133,DwQN4SEyH4mrmE5GL
double-sided wall clock,White,NA,NA,NA,No,No,No,NA,1100,275,White,White,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Clock,No,No lighting,No,For sale,FtrBothsideclockWall_Remake_1_0,1_0,4133,i7Bfrh7N29irz5Yc9
double-sided wall clock,Silver,NA,NA,NA,No,No,No,NA,1100,275,Gray,White,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Clock,No,No lighting,No,For sale,FtrBothsideclockWall_Remake_2_0,2_0,4133,dbiAnWZE7xaHiz4uh
double-sided wall clock,Green,NA,NA,NA,No,No,No,NA,1100,275,Light blue,White,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Clock,No,No lighting,No,For sale,FtrBothsideclockWall_Remake_3_0,3_0,4133,sF9NAuPLLFhneX3Kz
double-sided wall clock,Red,NA,NA,NA,No,No,No,NA,1100,275,Red,Black,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Clock,No,No lighting,No,For sale,FtrBothsideclockWall_Remake_4_0,4_0,4133,JwANNqWup9x6yPLkM
double-sided wall clock,Yellow,NA,NA,NA,No,No,No,NA,1100,275,Yellow,Red,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Clock,No,No lighting,No,For sale,FtrBothsideclockWall_Remake_5_0,5_0,4133,6zNYbfhoA4T2hv3TT
exit sign,←,NA,NA,NA,No,No,No,NA,810,202,Green,White,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,facility,None,None,Yes,Facility Decor,No,No lighting,No,For sale,FtrExit_Remake_0_0,0_0,955,KPuyujsNorFJ5NAMR
exit sign,→,NA,NA,NA,No,No,No,NA,810,202,Green,White,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,facility,None,None,Yes,Facility Decor,No,No lighting,No,For sale,FtrExit_Remake_1_0,1_0,955,JgAsmzHX9CnaEFP4o
exit sign,Red exit,NA,NA,NA,No,No,No,NA,810,202,Red,White,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,facility,None,None,Yes,Facility Decor,No,No lighting,No,For sale,FtrExit_Remake_2_0,2_0,955,x4cznjrg3EzHCcLy8
exit sign,← →,NA,NA,NA,No,No,No,NA,810,202,Black,Green,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,facility,None,None,Yes,Facility Decor,No,No lighting,No,For sale,FtrExit_Remake_3_0,3_0,955,Fui7cPXS4FdJbC5AH
fancy lily wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,Pink,Yellow,1x1,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathYuriMix,NA,5677,8PemBLHX35teZJkzR
fancy mum wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,Pink,Red,1x1,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathMumMix,NA,5749,g9AQk7fhJK4ugWzef
fancy rose wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,Pink,Yellow,1x1,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathRoseMix,NA,5747,2qqKqAEwdH3MA43hH
fish doorplate,Light blue,Color,NA,NA,No,Yes,No,1,NFS,90,Light blue,White,1x1,Fishing Tourney,,1.0.0,child's room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentFish_Remake_0_0,0_0,4764,4YpkwmX78YQKie4oA
fish doorplate,Red,Color,NA,NA,No,Yes,No,1,NFS,90,Red,White,1x1,Fishing Tourney,,1.0.0,child's room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentFish_Remake_1_0,1_0,4764,X2DFdTYe8RXaitwDz
fish doorplate,Orange,Color,NA,NA,No,Yes,No,1,NFS,90,Orange,White,1x1,Fishing Tourney,,1.0.0,child's room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentFish_Remake_2_0,2_0,4764,jMRxPL2SjToiEnHbY
fish doorplate,Yellow,Color,NA,NA,No,Yes,No,1,NFS,90,Yellow,White,1x1,Fishing Tourney,,1.0.0,child's room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentFish_Remake_3_0,3_0,4764,LmeMvCyCjxf3MCrJF
fish doorplate,Green,Color,NA,NA,No,Yes,No,1,NFS,90,Green,White,1x1,Fishing Tourney,,1.0.0,child's room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentFish_Remake_4_0,4_0,4764,L6W9hD2AaGS934K6C
fish doorplate,Blue,Color,NA,NA,No,Yes,No,1,NFS,90,Purple,White,1x1,Fishing Tourney,,1.0.0,child's room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentFish_Remake_5_0,5_0,4764,pKcKmXwWioDg9fLKp
fish doorplate,Black,Color,NA,NA,No,Yes,No,1,NFS,90,Black,White,1x1,Fishing Tourney,,1.0.0,child's room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentFish_Remake_6_0,6_0,4764,PuadbAvPoL8QvDG9R
fish doorplate,Gray,Color,NA,NA,No,Yes,No,1,NFS,90,Gray,White,1x1,Fishing Tourney,,1.0.0,child's room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentFish_Remake_7_0,7_0,4764,Kwkg8BKh54FHkGrP7
fish plaque,NA,NA,NA,NA,No,No,No,NA,1200,300,Yellow,Brown,1x1,International Museum Day,Reward for completing the Stamp Rally in the fish gallery,1.2.0,expensive,den,None,None,No,Museum,No,No lighting,No,Not for sale,FtrMuseumFishWall,0_0,12486,RdYGQnDdR5PNJaFgH
fish print,Giant trevally,Variation,NA,NA,No,Yes,No,1,NFS,700,Black,White,2x1,Fishing Tourney,,1.0.0,ocean,living room,None,None,No,Seaside,No,No lighting,No,Not for sale,FtrFishprint_Remake_0_0,0_0,3699,h3o6vTzCgbEeCX7Qk
fish print,Red snapper,Variation,NA,NA,No,Yes,No,1,NFS,700,Red,Colorful,2x1,Fishing Tourney,,1.0.0,ocean,living room,None,None,No,Seaside,No,No lighting,No,Not for sale,FtrFishprint_Remake_1_0,1_0,3699,kykeYHGMomE6ib3Cf
fish print,Blue marlin,Variation,NA,NA,No,Yes,No,1,NFS,700,Black,White,2x1,Fishing Tourney,,1.0.0,ocean,living room,None,None,No,Seaside,No,No lighting,No,Not for sale,FtrFishprint_Remake_2_0,2_0,3699,YWaH5Lk8A4nXg3ajd
fish print,Squid,Variation,NA,NA,No,Yes,No,1,NFS,700,Black,White,2x1,Fishing Tourney,,1.0.0,ocean,living room,None,None,No,Seaside,No,No lighting,No,Not for sale,FtrFishprint_Remake_3_0,3_0,3699,pGRX55vBK5sMdRoDB
fish print,Black bass,Variation,NA,NA,No,Yes,No,1,NFS,700,Black,White,2x1,Fishing Tourney,,1.0.0,ocean,living room,None,None,No,Seaside,No,No lighting,No,Not for sale,FtrFishprint_Remake_4_0,4_0,3699,rwsxsf5HQZZEJpAyz
fish print,Carp,Variation,NA,NA,No,Yes,No,1,NFS,700,Black,White,2x1,Fishing Tourney,,1.0.0,ocean,living room,None,None,No,Seaside,No,No lighting,No,Not for sale,FtrFishprint_Remake_5_0,5_0,3699,2s8HgjfPbpwxnKzZZ
fish print,Giant snakehead,Variation,NA,NA,No,Yes,No,1,NFS,700,Black,White,2x1,Fishing Tourney,,1.0.0,ocean,living room,None,None,No,Seaside,No,No lighting,No,Not for sale,FtrFishprint_Remake_6_0,6_0,3699,WJZChi5WzkoABaJXJ
fishing-boat flag,Nintenmaru - Big Catch,NA,NA,NA,No,No,No,NA,2200,550,Colorful,Yellow,2x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,No,Seaside,No,No lighting,No,For sale,FtrBigcatchflag_Remake_0_0,0_0,3583,WLrh6WSuT6GRaeXJ4
fishing-boat flag,Tsurukamemaru - Longevity,NA,NA,NA,No,No,No,NA,2200,550,Colorful,Yellow,2x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,No,Seaside,No,No lighting,No,For sale,FtrBigcatchflag_Remake_1_0,1_0,3583,CM4TC6fZ3A56nu4oc
fishing-boat flag,Marufukumaru - Bounty,NA,NA,NA,No,No,No,NA,2200,550,Colorful,Yellow,2x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,No,Seaside,No,No lighting,No,For sale,FtrBigcatchflag_Remake_2_0,2_0,3583,6fkTnq6gtKGNZ2hkd
fishing-boat flag,Uomasamaru III - Launch,NA,NA,NA,No,No,No,NA,2200,550,Colorful,Yellow,2x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,No,Seaside,No,No lighting,No,For sale,FtrBigcatchflag_Remake_3_0,3_0,3583,FvadFFEchz7wY8inP
floral swag,Yellow,Color,NA,NA,Yes,Yes,No,1,NFS,200,Yellow,Light blue,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,No,No lighting,No,Not for sale,FtrFlowerSwag_Remake_0_0,0_0,4027,DixWDRX2EtfWWgGpn
floral swag,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,200,Pink,Green,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,No,No lighting,No,Not for sale,FtrFlowerSwag_Remake_1_0,1_0,4027,dqybXussR5wojtN2z
floral swag,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,200,Purple,Green,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,No,No lighting,No,Not for sale,FtrFlowerSwag_Remake_2_0,2_0,4027,8aQCZQPq5vXgLR343
floral swag,White,Color,NA,NA,Yes,Yes,No,1,NFS,200,White,Yellow,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,No,No lighting,No,Not for sale,FtrFlowerSwag_Remake_3_0,3_0,4027,CA7qXcXwJTNX7RCEB
floral swag,Colorful,Color,NA,NA,Yes,Yes,No,1,NFS,200,Colorful,Green,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,No,No lighting,No,Not for sale,FtrFlowerSwag_Remake_4_0,4_0,4027,K2yF2iMQvn4HPPTaL
formal paper,Brown,NA,NA,NA,No,No,No,NA,620,155,Beige,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,den,None,None,No,Study,No,No lighting,No,For sale,FtrTestimonial_Remake_0_0,0_0,4099,BQXoMfr2CcyQetnqz
formal paper,Light brown,NA,NA,NA,No,No,No,NA,620,155,White,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,den,None,None,No,Study,No,No lighting,No,For sale,FtrTestimonial_Remake_1_0,1_0,4099,yPRxJapynrZNcqZ3e
formal paper,Dark brown,NA,NA,NA,No,No,No,NA,620,155,Beige,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,den,None,None,No,Study,No,No lighting,No,For sale,FtrTestimonial_Remake_2_0,2_0,4099,sMhxWPv3yYTmJgm5k
fossil doorplate,Gray,Color,NA,NA,Yes,Yes,No,1,NFS,500,Gray,Beige,1x1,Crafting,,1.0.0,facility,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentFossil_Remake_0_0,0_0,5719,vy29qgXL4FjiEdMZG
fossil doorplate,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,500,Blue,Beige,1x1,Crafting,,1.0.0,facility,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentFossil_Remake_1_0,1_0,5719,JFe7SwHRez7oT4ick
fossil plaque,NA,NA,NA,NA,No,No,No,NA,1200,300,Yellow,Brown,1x1,International Museum Day,Reward for completing the Stamp Rally in the fossil gallery,1.2.0,expensive,den,None,None,No,Museum,No,No lighting,No,Not for sale,FtrMuseumFossilWall,0_0,12484,QeCRAdXPWYzTNry5z
fruit wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,2000,Colorful,Colorful,1x1,Crafting,,1.0.0,fancy,None,fruits,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathFruit,NA,4378,DhQAhiR5Wmz6KoqwE
gears,Silver,NA,NA,NA,No,No,No,NA,1500,375,Gray,Gray,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,garage,None,None,Yes,Facility Decor,No,No lighting,No,For sale,FtrGearWall_Remake_0_0,0_0,7280,yC8vuk8WW9jYRDRSM
gears,Copper,NA,NA,NA,No,No,No,NA,1500,375,Brown,Brown,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,garage,None,None,Yes,Facility Decor,No,No lighting,No,For sale,FtrGearWall_Remake_1_0,1_0,7280,f5aFGh2RWbuSBkCQC
gears,Black,NA,NA,NA,No,No,No,NA,1500,375,Black,Black,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,garage,None,None,Yes,Facility Decor,No,No lighting,No,For sale,FtrGearWall_Remake_2_0,2_0,7280,CHfH8eR7JWCBT6xXd
gears,Colorful,NA,NA,NA,No,No,No,NA,1500,375,Colorful,Colorful,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,garage,None,None,Yes,Facility Decor,No,No lighting,No,For sale,FtrGearWall_Remake_3_0,3_0,7280,PX7LD3ypNo3JBbbqz
gears,Wooden,NA,NA,NA,No,No,No,NA,1500,375,Brown,Beige,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,garage,None,None,Yes,Facility Decor,No,No lighting,No,For sale,FtrGearWall_Remake_4_0,4_0,7280,q2Y3Mo68vAwW7YNNg
gold HHA plaque,NA,NA,NA,NA,No,No,No,NA,NFS,450,Brown,Yellow,1x1,HHA,,1.0.0,living room,expensive,None,None,No,Museum,No,No lighting,No,Not for sale,FtrShieldHhaGold,NA,7035,96FA4Adsv2zNHfLSg
gold rose wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,20000,Yellow,Yellow,1x1,Crafting,,1.0.0,expensive,None,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathRoseGold,NA,5820,geJErudegm7vdwPW9
golden gears,NA,NA,NA,NA,Yes,No,No,NA,NFS,11125,Yellow,Yellow,2x1,Crafting,,1.0.0,expensive,None,golden,None,Yes,Facility Decor,No,No lighting,No,Not for sale,FtrGearWallGold,NA,11261,KmDHWA6j4hEsbKkuf
grasshopper-head model,NA,NA,NA,NA,No,No,No,NA,1400,350,Green,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,No,Special Insect,No,No lighting,No,For sale,FtrInsectTonosamabattaFace,NA,11099,cWJSaiCHDL6REzvyq
hanging scroll,Green,NA,Calligraphy,Design,No,No,Yes,7,140000,35000,Green,White,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,expensive,None,None,No,Japanese Style,No,No lighting,No,For sale,FtrHangingscroll_Remake_0_0,0_0,7282,B8BxKEKGEEjK88gjM
hanging scroll,Green,NA,Mountains,Design,No,No,Yes,7,140000,35000,Green,Gray,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,expensive,None,None,No,Japanese Style,No,No lighting,No,For sale,FtrHangingscroll_Remake_0_1,0_1,7282,8XbZoCXwptySvKbQi
