Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
pom casquette,White,No,880,220,White,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,HeadCap,Yes,For sale,CapHatKnitcasquette1,11539,FEBs8oY4JiFabEvz8
pom casquette,Red,No,880,220,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Cute,everyday; comfy,HeadCap,Yes,For sale,CapHatKnitcasquette2,11540,kWEMQ8k696TFEQ7ad
pom casquette,Green,No,880,220,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Cute,everyday; comfy,HeadCap,Yes,For sale,CapHatKnitcasquette3,11541,hLQKe6bnAMSEkW3om
pom casquette,Blue,No,880,220,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,HeadCap,Yes,For sale,CapHatKnitcasquette4,11542,i2dMhDvcCwmJkaHRz
pom casquette,Gray,No,880,220,Gray,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,HeadCap,Yes,For sale,CapHatKnitcasquette5,11543,iiq5LwcDrvyujdj6m
pompadour wig,Hair Color,No,1280,320,Colorful,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cool,theatrical,Headgear_HasEar,No,For sale,CapWigRegent,5689,jBfmG2MkmbCBcTeyg
power helmet,Red,No,3220,805,Red,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfacePowered0,5697,sBvbWywKWGzoHhvTN
power helmet,Blue,No,3220,805,Blue,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfacePowered1,11794,2nLjatjz4neFSM28L
power helmet,Green,No,3220,805,Green,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfacePowered2,11795,BYKxLLgas3qvqijBS
power helmet,Black,No,3220,805,Black,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfacePowered3,11796,gY6w3hNQMAcgSgPxa
purple hyacinth crown,Purple,Yes,NFS,2880,Purple,Purple,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentHyacinth3,5098,MPEexcEJFfRQPPHoq
purple pansy crown,Purple,Yes,NFS,2880,Purple,Purple,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentPansy3,5107,vmtf5bE9cGLDf99Th
purple windflower crown,Purple,Yes,NFS,2880,Purple,Purple,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentAnemone3,5101,BerFDtXNFXSKuaijZ
racing helmet,Red,No,1040,260,Red,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing0,5443,v8Teg4WDsBorRnXrd
racing helmet,White,No,1040,260,White,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing1,10237,KpBh5M485u3R2Lrcc
racing helmet,Black,No,1040,260,Black,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing2,10238,6hzfbtRroRgefZL9u
racing helmet,Blue,No,1040,260,Blue,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing3,10239,eoJa8tJsMeMtJWTJF
racing helmet,Pink,No,1040,260,Pink,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing4,10240,xvmSpTqeF5pJyYsWF
racing helmet,Green,No,1040,260,Green,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing5,10241,XEiqcuixofbXJFqm7
racing helmet,Purple,No,1040,260,Purple,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing6,10242,CjhqExwCjEKGvvKKu
racing helmet,Light blue,No,1040,260,Light blue,Orange,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing7,10243,yrCyty3XMGQhB6g4d
rain hat,Yellow,No,880,220,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain0,7394,TJPYFnhwcvrkbXTRE
rain hat,Green,No,880,220,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain1,9569,eoaP4vDe5vtRvpsvo
rain hat,Pink,No,880,220,Pink,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain2,9570,dBGze9DKCaS8XzhNm
rain hat,Blue,No,880,220,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain3,9571,Rg9Ro56tvjEjnekqN
rain hat,Red,No,880,220,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain4,9572,8zwaRco9qxQLzTZeT
rain hat,Black,No,880,220,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain5,9573,WiE7mCBg8Xm3eq9MP
rain hat,Purple,No,880,220,Purple,Purple,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain6,9574,6qPbnNZS5PnrwWEjE
rain hat,Beige,No,880,220,Beige,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain7,9575,nYJgQys2nLuNu9n3M
ribbon,Green,No,490,122,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon0,2609,ZvaqnH8RjnGNJ8Mz2
ribbon,Red,No,490,122,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon1,2610,Cm8LuNKxhXSxdPGbf
ribbon,Blue,No,490,122,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon2,10851,bhLAKNQyDxoq2rerS
ribbon,Yellow,No,490,122,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon3,10852,NS2NKE2exTtytCZB2
ribbon,Orange,No,490,122,Orange,Orange,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon4,10853,J6P6YsgHwNoNq2LAk
ribbon,Pink,No,490,122,Pink,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon5,10854,CgYXHSbH8Bn9HYfHk
ribbon,White,No,490,122,White,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon6,10855,Za6NEdY6H8kymJjZD
ribbon,Black,No,490,122,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon7,10856,S6o27pK4x9JPsETr4
ribboned garden hat,Blue,No,700,175,Beige,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatGarlystrawhat0,9868,rLYhFzqMMmBMunom8
ribboned garden hat,Pink,No,700,175,White,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatGarlystrawhat1,11990,uwjz7ukHv4SHPXK5z
ribboned garden hat,Black,No,700,175,Brown,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatGarlystrawhat2,11991,5SgJGpo9igFCaPRoN
ribboned garden hat,Brown,No,700,175,Black,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatGarlystrawhat3,11992,qAraqZxBigCooecK5
ribboned straw hat,Light blue,No,490,122,Beige,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cute,everyday; comfy; vacation,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLMinistrawhat0,7273,rMzmWuC9KfJf6peAm
ribboned straw hat,Pink,No,490,122,Beige,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; comfy; vacation,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLMinistrawhat1,10894,x9BQmtbCtQBA9AYBt
ribboned straw hat,Black,No,490,122,Beige,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; comfy; vacation,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLMinistrawhat2,10895,YLtzZraTojRJKEEwD
rose crown,Colorful,Yes,NFS,480,Red,Yellow,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentRose1,5111,jnYpwpwEuPzZBLyNE
royal crown,Red,No,1200000,300000,Red,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatCrownRed,5307,s8RSxedxt7JkFnGCw
safety helmet,Yellow,No,770,192,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,work,HeadCap,Yes,For sale,CapHatSafetyhat0,5139,yLTcbe5oBBNaBeZ6C
safety helmet,Blue,No,770,192,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,work,HeadCap,Yes,For sale,CapHatSafetyhat1,10215,6jCASto2hkup7SnCx
safety helmet,Orange,No,770,192,Orange,Orange,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,work,HeadCap,Yes,For sale,CapHatSafetyhat2,10216,dhHYz2RRjWayfkQEH
safety helmet,Green,No,770,192,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,work,HeadCap,Yes,For sale,CapHatSafetyhat3,10217,Ln5vmrGq2hJkR3PtT
safety helmet,Black,No,770,192,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,work,HeadCap,Yes,For sale,CapHatSafetyhat4,10218,9sEsTF8fz25uiKeyu
sailor's hat,White,No,1680,420,White,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,vacation; work,HeadCap,Yes,For sale,CapHatSailor0,5265,4X4XmNgYXYAzzNtdi
sailor's hat,Navy blue,No,1680,420,Blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,vacation; work,HeadCap,Yes,For sale,CapHatSailor1,10751,n86dWH8vAaQB7WEPw
sailor's hat,Blue,No,1680,420,Light blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,vacation; work,HeadCap,Yes,For sale,CapHatSailor2,10752,XeLSB8Q8sGesA7we4
samurai helmet,Red,No,5880,1470,Red,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeSamurai0,5386,CRaXaihromqkoANCX
samurai helmet,Black,No,5880,1470,Black,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeSamurai1,11877,tYs5STREcJNLa54Bg
samurai helmet,Blue,No,5880,1470,Blue,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeSamurai2,11878,mA3xB6PbuWSJYRfGL
samurai helmet,White,No,5880,1470,White,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeSamurai3,11879,Ffq5iTxhgCu7y3DSS
samurai helmet,Golden yellow,No,5880,1470,Orange,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeSamurai4,11880,ns5rMmrK588zgh69K
samurai wig,Hair Color,No,NFS,800,Colorful,Colorful,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,theatrical,Headgear_HasEar,No,Not for sale,CapWigSamurai,5690,sPyM96NbCMMthDRAT
scholar's hat,Red,No,3010,752,Black,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,HeadCap,Yes,For sale,CapHatBachelor0,5137,ngKiFRMtrgD6LBE6A
scholar's hat,Green,No,3010,752,Black,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,HeadCap,Yes,For sale,CapHatBachelor1,11867,v3t8KjW53rwn4gX5n
scholar's hat,Blue,No,3010,752,Black,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,HeadCap,Yes,For sale,CapHatBachelor2,11868,FRbH2BN8yuZ4bMdKK
scholar's hat,Yellow,No,3010,752,Black,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,HeadCap,Yes,For sale,CapHatBachelor3,11869,hfcgP2if8TbvFFDdK
school hat,Yellow,No,560,140,Yellow,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday,HeadCap,Yes,For sale,CapHatSchool0,4739,ihFYQjYM3HLa4CQNi
school hat,Navy blue,No,560,140,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday,HeadCap,Yes,For sale,CapHatSchool1,10867,iAunhufuX73SZi4P4
shallow knit cap,Green,No,560,140,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow0,5329,QnkCaKsFnY7koZXAn
shallow knit cap,Beige,No,560,140,Beige,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow1,10938,ASNvzDY8sNYfWMx7D
shallow knit cap,Navy blue,No,560,140,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow2,10939,8dML5ksiTK3QpzaQn
shallow knit cap,Red,No,560,140,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow3,10940,beHqfsQ2Ndd6cjNrm
shallow knit cap,Purple,No,560,140,Purple,Purple,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow4,10941,7RbsKkMeXDZW25fX5
shallow knit cap,Gray,No,560,140,Gray,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow5,10942,sjPzMYvFq3nxYz9xZ
shallow knit cap,Brown,No,560,140,Brown,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow6,10943,q7wFGkmqHbSbmowMz
sheep hood,White,No,980,245,White,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Headgear_HasBang,No,For sale,CapBangsSheep0,5465,RpK4nNwMTTACXuzhs
sheep hood,Pink,No,980,245,Pink,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Headgear_HasBang,No,For sale,CapBangsSheep1,11708,fBYmX7mH9s8KRCb7i
sheep hood,Light blue,No,980,245,Light blue,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Headgear_HasBang,No,For sale,CapBangsSheep2,11709,qnbki7izJQJh3WKAe
sheep hood,Brown,No,980,245,Brown,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Headgear_HasBang,No,For sale,CapBangsSheep3,11710,YXFhijLketa7Gohf5
silk hat,Green,No,NFS,500,Red,Green,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,HeadCap,Yes,Not for sale,CapHatChina0,5284,CCWstWanNNy9NeknS
silk hat,Blue,No,NFS,500,Red,Blue,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,HeadCap,Yes,Not for sale,CapHatChina1,11849,xPsEvMLiWZMoK6oGz
silk hat,Yellow,No,NFS,500,Red,Yellow,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,HeadCap,Yes,Not for sale,CapHatChina2,11850,aSwkTGeBh4yrwfxAR
silk hat,Black,No,NFS,500,Red,Black,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,HeadCap,Yes,Not for sale,CapHatChina3,11851,wAXG8RJJ7TpyncmcF
simple mum crown,Green,Yes,NFS,2880,Green,Green,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentMum3,5119,azamBTFvDxNkLTXFL
skateboarding helmet,Orange,No,880,220,Orange,Orange,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty,HeadCap,Yes,For sale,CapHatSkate0,9863,3kRAKsgGyr38iCCk5
skateboarding helmet,Olive,No,880,220,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty,HeadCap,Yes,For sale,CapHatSkate1,12048,ScBrRq96c3DkcRGTW
skateboarding helmet,Gray,No,880,220,Gray,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty,HeadCap,Yes,For sale,CapHatSkate2,12049,K88c9EJkFnsQh6K3v
skateboarding helmet,White,No,880,220,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty,HeadCap,Yes,For sale,CapHatSkate3,12050,j9Bx4gQDy2tCdzDj7
skateboarding helmet,Light blue,No,880,220,Light blue,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty,HeadCap,Yes,For sale,CapHatSkate4,12051,N8xLFFhnWd9dPNL4P
skeleton hood,White,No,1400,350,Gray,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth; theatrical,Headgear_NoEarNoJaw,No,For sale,CapCostumeSkullWhite,5328,QypAPiQ8g9ALJ5sZ2
ski mask,Green,No,560,140,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,goth,HeadFullFace,No,For sale,CapFullfaceFaceknit0,5327,XchdHLkJEuMNpTtS6
ski mask,Black,No,560,140,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,goth,HeadFullFace,No,For sale,CapFullfaceFaceknit1,10826,ogspBj87pEQMkarDs
ski mask,Lime,No,560,140,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,goth,HeadFullFace,No,For sale,CapFullfaceFaceknit2,10827,3qjyhB6NyeDpHHTk8
ski mask,Red,No,560,140,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,goth,HeadFullFace,No,For sale,CapFullfaceFaceknit3,10828,67NFw4hCiQh949CX5
ski mask,Blue,No,560,140,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,goth,HeadFullFace,No,For sale,CapFullfaceFaceknit4,10829,Hfs3utBiDRksPaTjp
sky-egg shell,None,Yes,NFS,800,Light blue,Red,1x1,NA,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatEggsky0,12443,gx5CGMFvPAuqsgYye
small silk hat,Purple,No,1820,455,Purple,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLMinisilkhat0,7286,QTsXxAtuzdaCEe22Q
small silk hat,Black,No,1820,455,Black,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLMinisilkhat1,11057,KqxGXsprWBskSFuFE
small silk hat,Red,No,1820,455,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cute,formal; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLMinisilkhat2,11058,RteWrMv6hArJmtuQp
snowperson head,White,Yes,NFS,7000,White,Orange,1x1,NA,Crafting,,Winter,No,1.0.0,Cute,everyday; outdoorsy,Headgear_NoEarNoJaw,No,Not for sale,CapCostumeSnowball0,8609,GqFZJ5PfCqn93XvrQ
snowy knit cap,Blue,No,700,175,Blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit0,5408,AB966jKFh6pjSggnF
snowy knit cap,Black,No,700,175,Black,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit1,10950,Aci2hRSoLELPTmcfZ
snowy knit cap,Brown,No,700,175,Brown,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit2,10951,MAniJeYM33ThMatzJ
snowy knit cap,Pink,No,700,175,Pink,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit3,10952,mF9w5Xb2ZwWYCuQeE
snowy knit cap,Green,No,700,175,Green,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit4,10953,3rJbwrvpBYreKNa2g
snowy knit cap,Orange,No,700,175,Orange,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit5,10954,kKnRd3kW3MNmyPC7s
snowy knit cap,Red,No,700,175,Red,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit6,10955,a6SPpkGN522Q594Go
snowy knit cap,White,No,700,175,White,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit7,10956,AMEAt7bNv2FKkuErK
soft-serve hat,Vanilla,No,630,157,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream0,6998,jqpTmDvBaG4prYPDn
soft-serve hat,Chocolate,No,630,157,Brown,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream1,10835,M54jLyHnF35q35mq2
