Dataset,SiteCode,POC,Date,Percentile,SiteName,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammNO3f_Unit,ammSO4f_Val,ammSO4f_Unit,ECf_Val,ECf_Unit,OMCf_Val,OMCf_Unit,SOILf_Val,SOILf_Unit,SVR_Val,SVR_Unit
IMPRHR2,AGTI1,1,12/23/2011,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,12/26/2011,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,12/29/2011,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,1/1/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,1/4/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,1/7/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,1/10/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.35901,ug/m^3,0.23946,ug/m^3,0.188,ug/m^3,0.90774,ug/m^3,0.39206,ug/m^3,183.8016,km
IMPRHR2,AGTI1,1,1/13/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.05405,ug/m^3,0.25125,ug/m^3,0.0334,ug/m^3,0.23184,ug/m^3,0.11722,ug/m^3,273.37102,km
IMPRHR2,AGTI1,1,1/16/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.53445,ug/m^3,0.66582,ug/m^3,0.0927,ug/m^3,0.99972,ug/m^3,0.09821,ug/m^3,140.03219,km
IMPRHR2,AGTI1,1,1/19/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,1.37179,ug/m^3,0.55469,ug/m^3,0.3598,ug/m^3,1.86894,ug/m^3,0.27748,ug/m^3,113.67752,km
IMPRHR2,AGTI1,1,1/22/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.99162,ug/m^3,0.52289,ug/m^3,0.0531,ug/m^3,0.99036,ug/m^3,0.11136,ug/m^3,117.80262,km
IMPRHR2,AGTI1,1,1/25/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.03805,ug/m^3,0.21169,ug/m^3,0.069,ug/m^3,0.44712,ug/m^3,0.11548,ug/m^3,268.48304,km
IMPRHR2,AGTI1,1,1/28/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.02412,ug/m^3,0.33157,ug/m^3,0.0188,ug/m^3,0.23652,ug/m^3,0.25694,ug/m^3,265.60464,km
IMPRHR2,AGTI1,1,1/31/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.73349,ug/m^3,0.93064,ug/m^3,0.3234,ug/m^3,1.50138,ug/m^3,0.45155,ug/m^3,124.23891,km
IMPRHR2,AGTI1,1,2/3/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.11223,ug/m^3,0.23764,ug/m^3,0.0223,ug/m^3,0.18594,ug/m^3,0.47408,ug/m^3,254.25933,km
IMPRHR2,AGTI1,1,2/6/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.1023,ug/m^3,0.88287,ug/m^3,0.1119,ug/m^3,0.68688,ug/m^3,0.33924,ug/m^3,185.88383,km
IMPRHR2,AGTI1,1,2/9/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,2/12/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,2/15/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.56489,ug/m^3,0.37014,ug/m^3,0.0658,ug/m^3,0.78012,ug/m^3,0.04906,ug/m^3,180.89694,km
IMPRHR2,AGTI1,1,2/18/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.9893,ug/m^3,0.88131,ug/m^3,0.238,ug/m^3,1.60326,ug/m^3,0.24353,ug/m^3,117.50999,km
IMPRHR2,AGTI1,1,2/21/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.6361,ug/m^3,0.79443,ug/m^3,0.1118,ug/m^3,0.93312,ug/m^3,0.35239,ug/m^3,154.7924,km
IMPRHR2,AGTI1,1,2/24/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.3661,ug/m^3,0.52342,ug/m^3,0.1996,ug/m^3,1.34406,ug/m^3,0.69747,ug/m^3,148.22791,km
IMPRHR2,AGTI1,1,2/27/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.94351,ug/m^3,1.32808,ug/m^3,0.0819,ug/m^3,0.97182,ug/m^3,0.16513,ug/m^3,112.20767,km
IMPRHR2,AGTI1,1,3/1/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.66951,ug/m^3,0.71115,ug/m^3,0.059,ug/m^3,0.5346,ug/m^3,0.1256,ug/m^3,145.18274,km
IMPRHR2,AGTI1,1,3/4/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.08591,ug/m^3,0.39241,ug/m^3,0.0183,ug/m^3,0.22626,ug/m^3,1.27824,ug/m^3,221.47578,km
IMPRHR2,AGTI1,1,3/7/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.33759,ug/m^3,0.49434,ug/m^3,0.0189,ug/m^3,0.58068,ug/m^3,2.35364,ug/m^3,118.57529,km
IMPRHR2,AGTI1,1,3/10/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.76549,ug/m^3,1.3094,ug/m^3,0.1788,ug/m^3,1.1304,ug/m^3,1.29237,ug/m^3,111.72949,km
IMPRHR2,AGTI1,1,3/13/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,1.46351,ug/m^3,1.27174,ug/m^3,0.2024,ug/m^3,1.17558,ug/m^3,0.58645,ug/m^3,106.23517,km
IMPRHR2,AGTI1,1,3/16/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,1.57083,ug/m^3,0.62415,ug/m^3,0.1678,ug/m^3,1.38618,ug/m^3,0.21278,ug/m^3,121.46038,km
IMPRHR2,AGTI1,1,3/19/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.35604,ug/m^3,0.52924,ug/m^3,0.0221,ug/m^3,0.24876,ug/m^3,0.19787,ug/m^3,178.93143,km
IMPRHR2,AGTI1,1,3/22/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,3.40779,ug/m^3,0.93786,ug/m^3,0.4174,ug/m^3,2.34198,ug/m^3,0.63346,ug/m^3,70.74301,km
IMPRHR2,AGTI1,1,3/25/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,1.11598,ug/m^3,0.7465,ug/m^3,0.0978,ug/m^3,0.72198,ug/m^3,0.19588,ug/m^3,134.22173,km
IMPRHR2,AGTI1,1,3/28/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,3/31/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,1.51472,ug/m^3,1.39008,ug/m^3,0.2404,ug/m^3,1.62198,ug/m^3,0.59914,ug/m^3,98.16341,km
IMPRHR2,AGTI1,1,4/3/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,4/6/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,4/9/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,4/12/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,4/15/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,4/18/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,4/21/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,4/24/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,4/27/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.84521,ug/m^3,1.30107,ug/m^3,0.1469,ug/m^3,1.1223,ug/m^3,0.21906,ug/m^3,123.77174,km
IMPRHR2,AGTI1,1,4/30/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,2.56336,ug/m^3,2.2822,ug/m^3,0.2562,ug/m^3,2.00646,ug/m^3,0.48658,ug/m^3,72.92238,km
IMPRHR2,AGTI1,1,5/3/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,1.51717,ug/m^3,1.68539,ug/m^3,0.1325,ug/m^3,1.04274,ug/m^3,0.58515,ug/m^3,98.99708,km
IMPRHR2,AGTI1,1,5/6/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,2.05033,ug/m^3,2.9813,ug/m^3,0.259,ug/m^3,2.46654,ug/m^3,1.50865,ug/m^3,65.31785,km
IMPRHR2,AGTI1,1,5/9/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,5/12/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,3.07794,ug/m^3,3.26267,ug/m^3,0.219,ug/m^3,2.05002,ug/m^3,1.3516,ug/m^3,56.84282,km
IMPRHR2,AGTI1,1,5/15/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,1.4666,ug/m^3,1.7021,ug/m^3,0.1023,ug/m^3,1.30752,ug/m^3,0.91925,ug/m^3,97.85243,km
IMPRHR2,AGTI1,1,5/18/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,3.41747,ug/m^3,3.51739,ug/m^3,0.1473,ug/m^3,1.65258,ug/m^3,0.73982,ug/m^3,50.89689,km
IMPRHR2,AGTI1,1,5/21/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,1.52168,ug/m^3,2.31606,ug/m^3,0.2119,ug/m^3,2.46528,ug/m^3,1.84678,ug/m^3,73.94857,km
IMPRHR2,AGTI1,1,5/24/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,3.47474,ug/m^3,2.94488,ug/m^3,0.1416,ug/m^3,1.84788,ug/m^3,0.56463,ug/m^3,50.36608,km
IMPRHR2,AGTI1,1,5/27/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,1.59044,ug/m^3,1.29863,ug/m^3,0.2335,ug/m^3,1.6731,ug/m^3,0.35689,ug/m^3,88.50852,km
IMPRHR2,AGTI1,1,5/30/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,1.552,ug/m^3,1.66572,ug/m^3,0.1506,ug/m^3,1.6695,ug/m^3,0.55602,ug/m^3,90.66213,km
IMPRHR2,AGTI1,1,6/2/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,1.4528,ug/m^3,2.74857,ug/m^3,0.3226,ug/m^3,2.205,ug/m^3,0.54423,ug/m^3,77.08211,km
IMPRHR2,AGTI1,1,6/5/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,1.02903,ug/m^3,1.46602,ug/m^3,0.099,ug/m^3,0.96768,ug/m^3,0.26619,ug/m^3,117.37962,km
IMPRHR2,AGTI1,1,6/8/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,3.44353,ug/m^3,2.21574,ug/m^3,0.3079,ug/m^3,2.4255,ug/m^3,0.95809,ug/m^3,53.71839,km
IMPRHR2,AGTI1,1,6/11/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,2.95642,ug/m^3,3.27904,ug/m^3,0.1924,ug/m^3,1.99926,ug/m^3,0.88006,ug/m^3,56.76031,km
IMPRHR2,AGTI1,1,6/14/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,1.99615,ug/m^3,2.80071,ug/m^3,0.2657,ug/m^3,1.69578,ug/m^3,0.56023,ug/m^3,74.54703,km
IMPRHR2,AGTI1,1,6/17/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,0.57689,ug/m^3,2.0255,ug/m^3,0.267,ug/m^3,2.2086,ug/m^3,0.81454,ug/m^3,95.27859,km
IMPRHR2,AGTI1,1,6/20/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,6/23/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,1.31761,ug/m^3,1.81467,ug/m^3,0.2338,ug/m^3,1.73034,ug/m^3,0.51868,ug/m^3,93.97955,km
IMPRHR2,AGTI1,1,6/26/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.72008,ug/m^3,0.76053,ug/m^3,0.1755,ug/m^3,1.72746,ug/m^3,0.4469,ug/m^3,123.00029,km
IMPRHR2,AGTI1,1,6/29/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.82341,ug/m^3,1.2387,ug/m^3,0.1385,ug/m^3,1.21734,ug/m^3,0.6002,ug/m^3,115.79145,km
IMPRHR2,AGTI1,1,7/2/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,0.8078,ug/m^3,2.20411,ug/m^3,0.2048,ug/m^3,1.4976,ug/m^3,0.45622,ug/m^3,98.06393,km
IMPRHR2,AGTI1,1,7/5/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,1.12062,ug/m^3,2.5455,ug/m^3,0.1906,ug/m^3,1.37502,ug/m^3,0.50766,ug/m^3,90.79256,km
IMPRHR2,AGTI1,1,7/8/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.14899,ug/m^3,1.65697,ug/m^3,0.1348,ug/m^3,0.87282,ug/m^3,0.37727,ug/m^3,145.30572,km
IMPRHR2,AGTI1,1,7/11/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,1.42274,ug/m^3,2.61851,ug/m^3,0.326,ug/m^3,2.35368,ug/m^3,0.83796,ug/m^3,73.52995,km
IMPRHR2,AGTI1,1,7/14/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,0.99472,ug/m^3,3.14923,ug/m^3,0.3789,ug/m^3,2.64042,ug/m^3,0.72389,ug/m^3,74.80252,km
IMPRHR2,AGTI1,1,7/17/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.58489,ug/m^3,2.16051,ug/m^3,0.2422,ug/m^3,1.53828,ug/m^3,0.33937,ug/m^3,105.60744,km
IMPRHR2,AGTI1,1,7/20/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,0.8941,ug/m^3,1.62995,ug/m^3,0.2591,ug/m^3,1.88244,ug/m^3,0.57852,ug/m^3,99.31685,km
IMPRHR2,AGTI1,1,7/23/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,1.27207,ug/m^3,3.27616,ug/m^3,0.1955,ug/m^3,1.62936,ug/m^3,0.56577,ug/m^3,76.27464,km
IMPRHR2,AGTI1,1,7/26/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,7/29/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,8/1/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,8/4/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,8/7/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,8/10/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,8/13/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,8/16/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,0.65932,ug/m^3,2.81915,ug/m^3,0.3646,ug/m^3,3.73122,ug/m^3,1.03113,ug/m^3,70.33477,km
IMPRHR2,AGTI1,1,8/19/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,0.81154,ug/m^3,2.6181,ug/m^3,0.2435,ug/m^3,1.99872,ug/m^3,0.88308,ug/m^3,85.3451,km
IMPRHR2,AGTI1,1,8/22/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,8/25/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,1.38288,ug/m^3,1.51239,ug/m^3,0.2237,ug/m^3,1.60398,ug/m^3,0.27587,ug/m^3,102.74805,km
IMPRHR2,AGTI1,1,8/28/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,0.57418,ug/m^3,1.609,ug/m^3,0.3474,ug/m^3,2.1114,ug/m^3,0.72742,ug/m^3,99.53055,km
IMPRHR2,AGTI1,1,8/31/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.70847,ug/m^3,2.04914,ug/m^3,0.2041,ug/m^3,1.23624,ug/m^3,0.52974,ug/m^3,103.04614,km
IMPRHR2,AGTI1,1,9/3/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.84172,ug/m^3,1.27834,ug/m^3,0.2129,ug/m^3,1.6281,ug/m^3,0.51097,ug/m^3,108.52857,km
IMPRHR2,AGTI1,1,9/6/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,0.77723,ug/m^3,1.72413,ug/m^3,0.2939,ug/m^3,1.57482,ug/m^3,0.59725,ug/m^3,99.83595,km
IMPRHR2,AGTI1,1,9/9/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,1.19841,ug/m^3,3.0876,ug/m^3,0.209,ug/m^3,1.71054,ug/m^3,0.96668,ug/m^3,74.25214,km
IMPRHR2,AGTI1,1,9/12/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,1.5987,ug/m^3,4.16926,ug/m^3,0.377,ug/m^3,1.91394,ug/m^3,0.57554,ug/m^3,63.14677,km
IMPRHR2,AGTI1,1,9/15/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.09275,ug/m^3,0.74196,ug/m^3,0.1664,ug/m^3,2.41506,ug/m^3,0.40383,ug/m^3,146.05991,km
IMPRHR2,AGTI1,1,9/18/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,0.78109,ug/m^3,1.58408,ug/m^3,0.2775,ug/m^3,2.10366,ug/m^3,1.18082,ug/m^3,92.255,km
IMPRHR2,AGTI1,1,9/21/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,1.14384,ug/m^3,1.68453,ug/m^3,0.3226,ug/m^3,2.0952,ug/m^3,0.81269,ug/m^3,72.20521,km
IMPRHR2,AGTI1,1,9/24/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,0.29064,ug/m^3,2.5052,ug/m^3,0.1968,ug/m^3,1.60578,ug/m^3,0.40261,ug/m^3,94.68322,km
IMPRHR2,AGTI1,1,9/27/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,0.74536,ug/m^3,2.75901,ug/m^3,0.4021,ug/m^3,2.53008,ug/m^3,0.86273,ug/m^3,71.68771,km
IMPRHR2,AGTI1,1,9/30/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.24368,ug/m^3,2.07071,ug/m^3,0.1803,ug/m^3,1.36908,ug/m^3,0.51044,ug/m^3,112.72954,km
IMPRHR2,AGTI1,1,10/3/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.35385,ug/m^3,1.37202,ug/m^3,0.1829,ug/m^3,1.5849,ug/m^3,0.50081,ug/m^3,117.26212,km
IMPRHR2,AGTI1,1,10/6/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,1.6094,ug/m^3,2.35385,ug/m^3,0.3465,ug/m^3,2.71044,ug/m^3,0.66841,ug/m^3,71.60507,km
IMPRHR2,AGTI1,1,10/9/2012,70,Agua Tibia,33.4636,-116.9706,507.5,CA,1.39526,ug/m^3,1.77713,ug/m^3,0.2315,ug/m^3,1.6101,ug/m^3,0.4469,ug/m^3,89.22713,km
IMPRHR2,AGTI1,1,10/12/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.33411,ug/m^3,0.70509,ug/m^3,0.1422,ug/m^3,1.17072,ug/m^3,0.07977,ug/m^3,156.45592,km
IMPRHR2,AGTI1,1,10/15/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.11636,ug/m^3,0.52916,ug/m^3,0.1729,ug/m^3,1.37376,ug/m^3,0.41653,ug/m^3,171.43817,km
IMPRHR2,AGTI1,1,10/18/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.78858,ug/m^3,1.12357,ug/m^3,0.1585,ug/m^3,1.03122,ug/m^3,0.44598,ug/m^3,122.03231,km
IMPRHR2,AGTI1,1,10/21/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.28058,ug/m^3,0.40532,ug/m^3,0.1236,ug/m^3,0.83052,ug/m^3,0.06582,ug/m^3,203.77965,km
IMPRHR2,AGTI1,1,10/24/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.79038,ug/m^3,0.82145,ug/m^3,0.0915,ug/m^3,0.79794,ug/m^3,0.24724,ug/m^3,137.34123,km
IMPRHR2,AGTI1,1,10/27/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.05289,ug/m^3,0.39274,ug/m^3,0.1099,ug/m^3,0.50148,ug/m^3,0.58985,ug/m^3,202.53537,km
IMPRHR2,AGTI1,1,10/30/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.80535,ug/m^3,0.73866,ug/m^3,0.3501,ug/m^3,2.08314,ug/m^3,0.81839,ug/m^3,111.38841,km
IMPRHR2,AGTI1,1,11/2/2012,90,Agua Tibia,33.4636,-116.9706,507.5,CA,2.71674,ug/m^3,1.97381,ug/m^3,0.4526,ug/m^3,2.48022,ug/m^3,0.54918,ug/m^3,68.85774,km
IMPRHR2,AGTI1,1,11/5/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.08011,ug/m^3,0.57346,ug/m^3,0.1103,ug/m^3,0.6795,ug/m^3,0.66212,ug/m^3,187.82933,km
IMPRHR2,AGTI1,1,11/8/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.97472,ug/m^3,1.81768,ug/m^3,0.1966,ug/m^3,0.99036,ug/m^3,0.29875,ug/m^3,116.47639,km
IMPRHR2,AGTI1,1,11/11/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.25516,ug/m^3,0.55741,ug/m^3,0.0767,ug/m^3,0.50814,ug/m^3,0.53163,ug/m^3,199.25793,km
IMPRHR2,AGTI1,1,11/14/2012,0,Agua Tibia,33.4636,-116.9706,507.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,AGTI1,1,11/17/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.38455,ug/m^3,0.74221,ug/m^3,0.2196,ug/m^3,1.11528,ug/m^3,0.1986,ug/m^3,165.58887,km
IMPRHR2,AGTI1,1,11/20/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.52671,ug/m^3,0.54207,ug/m^3,0.2163,ug/m^3,1.134,ug/m^3,0.65871,ug/m^3,153.14342,km
IMPRHR2,AGTI1,1,11/23/2012,10,Agua Tibia,33.4636,-116.9706,507.5,CA,0.12152,ug/m^3,0.37971,ug/m^3,0.1838,ug/m^3,0.62046,ug/m^3,0.65266,ug/m^3,190.39247,km
IMPRHR2,AGTI1,1,11/26/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,0.48672,ug/m^3,1.55418,ug/m^3,0.2642,ug/m^3,1.51128,ug/m^3,0.40027,ug/m^3,123.42807,km
IMPRHR2,AGTI1,1,11/29/2012,50,Agua Tibia,33.4636,-116.9706,507.5,CA,1.21763,ug/m^3,1.40823,ug/m^3,0.2867,ug/m^3,1.37376,ug/m^3,0.30643,ug/m^3,112.81702,km
IMPRHR2,AGTI1,1,12/2/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,1.72357,ug/m^3,0.52363,ug/m^3,0.1127,ug/m^3,0.79434,ug/m^3,0.08804,ug/m^3,136.30947,km
IMPRHR2,AGTI1,1,12/5/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.24562,ug/m^3,0.45387,ug/m^3,0.2193,ug/m^3,1.2078,ug/m^3,0.3552,ug/m^3,160.63294,km
IMPRHR2,AGTI1,1,12/8/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.40506,ug/m^3,0.51748,ug/m^3,0.2497,ug/m^3,1.37844,ug/m^3,0.40101,ug/m^3,150.09907,km
IMPRHR2,AGTI1,1,12/11/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.74394,ug/m^3,0.31828,ug/m^3,0.2055,ug/m^3,0.96876,ug/m^3,0.8011,ug/m^3,139.02833,km
IMPRHR2,AGTI1,1,12/14/2012,30,Agua Tibia,33.4636,-116.9706,507.5,CA,0.34417,ug/m^3,0.34213,ug/m^3,0.0297,ug/m^3,0.56088,ug/m^3,0.04258,ug/m^3,162.8973,km
