"data_code","rec_year","rec_month","rec_day","animal_code","animal_sex","animal_weight","animal_yob"
"CBH01",1997,10,31,"W-545","M",954,1995
"CBH01",1997,10,31,"W-605","M",630,1996
"CBH01",1997,10,31,"W-606","M",526,1996
"CBH01",1997,10,31,"W-607","M",440,1996
"CBH01",1997,10,31,"W-611","M",484,1996
"CBH01",1997,10,31,"W-614","M",536,1996
"CBH01",1997,10,31,"W-616","M",612,1996
"CBH01",1997,10,31,"W-618","F",506,1996
"CBH01",1997,10,31,"W-621","M",550,1996
"CBH01",1997,10,31,"W-627","F",598,1996
"CBH01",1997,10,31,"W-632","F",514,1996
"CBH01",1997,10,31,"W-635","F",574,1996
"CBH01",1997,10,31,"W-636","M",588,1996
"CBH01",1997,10,31,"W-637","M",494,1996
"CBH01",1997,10,31,"W-638","M",520,1996
"CBH01",1997,10,31,"W-639","M",586,1996
"CBH01",1997,10,31,"W-640","M",686,1996
"CBH01",1997,10,31,"W-641","M",552,1996
"CBH01",1997,10,31,"W-646","M",470,1996
"CBH01",1997,10,31,"W-648","M",558,1996
"CBH01",1997,10,31,"W-649","M",648,1996
"CBH01",1997,10,31,"W-650","F",602,1996
"CBH01",1997,10,31,"W-651","F",570,1996
"CBH01",1997,10,31,"W-652","M",562,1996
"CBH01",1997,10,31,"W-653","M",640,1996
"CBH01",1997,10,31,"W-655","F",644,1996
"CBH01",1997,10,31,"W-661","F",496,1996
"CBH01",1997,10,31,"W-662","M",478,1996
"CBH01",1997,10,31,"W-701","F",216,1997
"CBH01",1997,10,31,"W-702","F",328,1997
"CBH01",1997,10,31,"W-704","M",420,1997
"CBH01",1997,10,31,"W-706","F",112,1997
"CBH01",1997,10,31,"W-709","M",282,1997
"CBH01",1997,10,31,"W-710","M",336,1997
"CBH01",1997,10,31,"W-711","F",286,1997
"CBH01",1997,10,31,"W-712","M",406,1997
"CBH01",1997,10,31,"W-713","F",300,1997
"CBH01",1997,10,31,"W-714","M",266,1997
"CBH01",1997,10,31,"W-718","M",326,1997
"CBH01",1997,10,31,"W-719","F",254,1997
"CBH01",1997,10,31,"W-720","F",316,1997
"CBH01",1997,10,31,"W-721","M",282,1997
"CBH01",1997,10,31,"W-722","F",312,1997
"CBH01",1997,10,31,"W-723","F",268,1997
"CBH01",1997,10,31,"W-724","F",248,1997
"CBH01",1997,10,31,"W-725","F",256,1997
"CBH01",1997,10,31,"W-726","M",346,1997
"CBH01",1997,10,31,"W-727","M",316,1997
"CBH01",1997,10,31,"W-728","F",280,1997
"CBH01",1997,10,31,"W-729","F",192,1997
"CBH01",1997,10,31,"W-730","M",272,1997
"CBH01",1997,10,31,"W-731","F",172,1997
"CBH01",1997,10,31,"W-732","M",366,1997
"CBH01",1997,10,31,"W-733","F",258,1997
"CBH01",1997,10,31,"W-734","F",350,1997
"CBH01",1997,10,31,"W-736","M",280,1997
"CBH01",1997,10,31,"W-737","F",304,1997
"CBH01",1997,10,31,"W-738","F",368,1997
"CBH01",1997,10,31,"W-739","M",206,1997
"CBH01",1997,10,31,"W-740","F",306,1997
"CBH01",1997,10,31,"W-741","F",398,1997
"CBH01",1997,10,31,"W-742","F",280,1997
"CBH01",1997,10,31,"W-743","F",348,1997
"CBH01",1997,10,31,"W-744","M",298,1997
"CBH01",1998,11,13,"B-301","F",1092,1983
"CBH01",1998,11,13,"B-401","F",1024,1984
"CBH01",1998,11,13,"B-402","F",762,1984
"CBH01",1998,11,13,"B-403","F",1070,1984
"CBH01",1998,11,13,"B-501","F",1024,1985
"CBH01",1998,11,13,"B-502","F",1018,1985
"CBH01",1998,11,13,"B-503","F",1150,1985
"CBH01",1998,11,13,"B-504","F",1026,1985
"CBH01",1998,11,13,"B-601","F",992,1986
"CBH01",1998,11,13,"B-602","F",1092,1986
"CBH01",1998,11,13,"B-701","F",1054,1987
"CBH01",1998,11,13,"B-703","F",974,1987
"CBH01",1998,11,13,"B-704","F",1076,1987
"CBH01",1998,11,13,"B-705","F",1172,1987
"CBH01",1998,11,13,"B-706","F",1112,1987
"CBH01",1998,11,13,"B-707","F",1018,1987
"CBH01",1998,11,13,"B-801","F",1054,1988
"CBH01",1998,11,13,"B-802","F",996,1988
"CBH01",1998,11,13,"B-803","F",1006,1988
"CBH01",1998,11,13,"B-804","F",1018,1988
"CBH01",1998,11,13,"B-805","F",1062,1988
"CBH01",1998,11,13,"B-806","F",1118,1988
"CBH01",1998,11,13,"89H","F",1002,1989
"CBH01",1998,11,13,"B-901","F",1034,1989
"CBH01",1998,11,13,"B-902","F",946,1989
"CBH01",1998,11,13,"B-903","F",1176,1989
"CBH01",1998,11,13,"B-904","F",1092,1989
"CBH01",1998,11,13,"B-905","F",876,1989
"CBH01",1998,11,13,"B-906","F",1200,1989
"CBH01",1998,11,13,"B-907","F",1186,1989
"CBH01",1998,11,13,"B-908","F",1078,1989
"CBH01",1998,11,13,"B-909","F",840,1989
"CBH01",1998,11,13,"B-910","F",1165,1989
"CBH01",1998,11,13,"B-911","F",924,1989
"CBH01",1998,11,13,"909","M",1406,1990
"CBH01",1998,11,13,"90H","F",930,1990
"CBH01",1998,11,13,"90X","M",1474,1990
"CBH01",1998,11,13,"W-001","F",1024,1990
"CBH01",1998,11,13,"W-003","F",934,1990
"CBH01",1998,11,13,"W-004","F",914,1990
"CBH01",1998,11,13,"W-005","F",972,1990
"CBH01",1998,11,13,"W-006","F",994,1990
"CBH01",1998,11,13,"W-007","F",934,1990
"CBH01",1998,11,13,"W-008","F",950,1990
"CBH01",1998,11,13,"913","F",1072,1991
"CBH01",1998,11,13,"W-101","F",964,1991
"CBH01",1998,11,13,"W-102","M",1638,1991
"CBH01",1998,11,13,"W-103","F",1022,1991
"CBH01",1998,11,13,"W-104","F",852,1991
"CBH01",1998,11,13,"W-105","F",990,1991
"CBH01",1998,11,13,"W-106","F",1006,1991
"CBH01",1998,11,13,"W-107","F",962,1991
"CBH01",1998,11,13,"W-108","F",880,1991
"CBH01",1998,11,13,"209","M",1542,1992
"CBH01",1998,11,13,"W-202","M",1546,1992
"CBH01",1998,11,13,"W-203","F",888,1992
"CBH01",1998,11,13,"W-207","F",948,1992
"CBH01",1998,11,13,"W-208","F",912,1992
"CBH01",1998,11,13,"W-210","F",872,1992
"CBH01",1998,11,13,"302","M",1180,1993
"CBH01",1998,11,13,"W-301","F",958,1993
"CBH01",1998,11,13,"W-303","F",840,1993
"CBH01",1998,11,13,"W-304","M",1508,1993
"CBH01",1998,11,13,"W-305","F",992,1993
"CBH01",1998,11,13,"W-306","F",800,1993
"CBH01",1998,11,13,"W-307","F",930,1993
"CBH01",1998,11,13,"W-308","F",874,1993
"CBH01",1998,11,13,"W-309","F",882,1993
"CBH01",1998,11,13,"W-406","M",1506,1994
"CBH01",1998,11,13,"W-428","F",942,1994
"CBH01",1998,11,13,"W-430","F",864,1994
"CBH01",1998,11,13,"W-431","M",1128,1994
"CBH01",1998,11,13,"W-432","F",986,1994
"CBH01",1998,11,13,"W-433","F",996,1994
"CBH01",1998,11,13,"W-436","F",760,1994
"CBH01",1998,11,13,"W-444","F",670,1994
"CBH01",1998,11,13,"W-446","F",906,1994
"CBH01",1998,11,13,"W-452","F",880,1994
"CBH01",1998,11,13,"W-453","F",838,1994
"CBH01",1998,11,13,"W-507","F",862,1995
"CBH01",1998,11,13,"W-509","F",806,1995
"CBH01",1998,11,13,"W-513","F",924,1995
"CBH01",1998,11,13,"W-514","F",858,1995
"CBH01",1998,11,13,"W-516","M",854,1995
"CBH01",1998,11,13,"W-520","M",890,1995
"CBH01",1998,11,13,"W-522","F",874,1995
"CBH01",1998,11,13,"W-523","F",884,1995
"CBH01",1998,11,13,"W-525","M",1196,1995
"CBH01",1998,11,13,"W-526","F",796,1995
"CBH01",1998,11,13,"W-527","F",784,1995
"CBH01",1998,11,13,"W-529","F",842,1995
"CBH01",1998,11,13,"W-531","F",814,1995
"CBH01",1998,11,13,"W-532","F",824,1995
"CBH01",1998,11,13,"W-533","F",858,1995
"CBH01",1998,11,13,"W-535","F",734,1995
"CBH01",1998,11,13,"W-536","F",710,1995
"CBH01",1998,11,13,"W-539","F",800,1995
"CBH01",1998,11,13,"W-541","F",844,1995
"CBH01",1998,11,13,"W-542","F",750,1995
"CBH01",1998,11,13,"W-543","F",822,1995
"CBH01",1998,11,13,"W-545","M",1160,1995
"CBH01",1998,11,13,"W-601","F",710,1996
"CBH01",1998,11,13,"W-605","M",886,1996
"CBH01",1998,11,13,"W-606","M",756,1996
"CBH01",1998,11,13,"W-607","M",634,1996
"CBH01",1998,11,13,"W-608","M",928,1996
"CBH01",1998,11,13,"W-609","M",754,1996
"CBH01",1998,11,13,"W-611","M",700,1996
"CBH01",1998,11,13,"W-613","F",748,1996
"CBH01",1998,11,13,"W-614","M",770,1996
"CBH01",1998,11,13,"W-618","F",642,1996
"CBH01",1998,11,13,"W-621","M",796,1996
"CBH01",1998,11,13,"W-625","M",710,1996
"CBH01",1998,11,13,"W-626","M",832,1996
"CBH01",1998,11,13,"W-627","F",736,1996
"CBH01",1998,11,13,"W-628","F",756,1996
"CBH01",1998,11,13,"W-629","M",918,1996
"CBH01",1998,11,13,"W-630","F",822,1996
"CBH01",1998,11,13,"W-631","F",740,1996
"CBH01",1998,11,13,"W-632","F",724,1996
"CBH01",1998,11,13,"W-633","M",738,1996
"CBH01",1998,11,13,"W-634","M",632,1996
"CBH01",1998,11,13,"W-635","F",796,1996
"CBH01",1998,11,13,"W-636","M",846,1996
"CBH01",1998,11,13,"W-637","M",724,1996
"CBH01",1998,11,13,"W-638","M",692,1996
"CBH01",1998,11,13,"W-639","M",794,1996
"CBH01",1998,11,13,"W-640","M",928,1996
"CBH01",1998,11,13,"W-641","M",802,1996
"CBH01",1998,11,13,"W-643","F",600,1996
"CBH01",1998,11,13,"W-645","F",796,1996
"CBH01",1998,11,13,"W-646","M",724,1996
"CBH01",1998,11,13,"W-647","M",700,1996
"CBH01",1998,11,13,"W-648","M",880,1996
"CBH01",1998,11,13,"W-649","M",942,1996
"CBH01",1998,11,13,"W-650","F",770,1996
"CBH01",1998,11,13,"W-651","F",760,1996
"CBH01",1998,11,13,"W-652","M",866,1996
"CBH01",1998,11,13,"W-653","M",872,1996
"CBH01",1998,11,13,"W-654","F",758,1996
"CBH01",1998,11,13,"W-655","F",806,1996
"CBH01",1998,11,13,"W-657","F",604,1996
"CBH01",1998,11,13,"W-658","M",828,1996
"CBH01",1998,11,13,"W-659","M",872,1996
"CBH01",1998,11,13,"W-660","M",970,1996
"CBH01",1998,11,13,"W-661","F",760,1996
"CBH01",1998,11,13,"W-662","M",666,1996
"CBH01",1998,11,13,"W-701","F",422,1997
"CBH01",1998,11,13,"W-702","F",556,1997
"CBH01",1998,11,13,"W-704","M",648,1997
"CBH01",1998,11,13,"W-706","F",360,1997
"CBH01",1998,11,13,"W-709","M",482,1997
"CBH01",1998,11,13,"W-710","M",682,1997
"CBH01",1998,11,13,"W-711","F",482,1997
"CBH01",1998,11,13,"W-712","M",680,1997
"CBH01",1998,11,13,"W-713","F",518,1997
"CBH01",1998,11,13,"W-714","M",542,1997
"CBH01",1998,11,13,"W-718","M",626,1997
"CBH01",1998,11,13,"W-719","F",490,1997
"CBH01",1998,11,13,"W-720","F",534,1997
"CBH01",1998,11,13,"W-721","M",482,1997
"CBH01",1998,11,13,"W-722","F",528,1997
"CBH01",1998,11,13,"W-723","F",558,1997
"CBH01",1998,11,13,"W-724","F",484,1997
"CBH01",1998,11,13,"W-725","F",480,1997
"CBH01",1998,11,13,"W-726","M",542,1997
"CBH01",1998,11,13,"W-727","M",550,1997
"CBH01",1998,11,13,"W-728","F",562,1997
"CBH01",1998,11,13,"W-729","F",392,1997
"CBH01",1998,11,13,"W-730","M",482,1997
"CBH01",1998,11,13,"W-731","F",352,1997
"CBH01",1998,11,13,"W-732","M",642,1997
"CBH01",1998,11,13,"W-733","F",480,1997
"CBH01",1998,11,13,"W-734","F",688,1997
"CBH01",1998,11,13,"W-736","M",576,1997
"CBH01",1998,11,13,"W-737","F",566,1997
"CBH01",1998,11,13,"W-738","F",576,1997
"CBH01",1998,11,13,"W-739","M",508,1997
"CBH01",1998,11,13,"W-740","F",552,1997
"CBH01",1998,11,13,"W-741","F",744,1997
"CBH01",1998,11,13,"W-742","F",486,1997
"CBH01",1998,11,13,"W-743","F",604,1997
"CBH01",1998,11,13,"W-744","M",522,1997
"CBH01",1998,11,13,"W-745","F",516,1997
"CBH01",1998,11,13,"W-746","F",602,1997
"CBH01",1998,11,13,"W-747","M",538,1997
"CBH01",1998,11,13,"W-749","F",416,1997
"CBH01",1998,11,13,"W-750","F",408,1997
"CBH01",1998,11,13,"W-751","F",524,1997
"CBH01",1998,11,13,"W-752","F",564,1997
"CBH01",1998,11,13,"W-753","F",566,1997
"CBH01",1998,11,13,"W-754","M",436,1997
"CBH01",1998,11,13,"W-755","F",516,1997
"CBH01",1998,11,13,"W-756","F",420,1997
"CBH01",1998,11,13,"W-757","F",442,1997
"CBH01",1998,11,13,"W-758","F",542,1997
"CBH01",1998,11,13,"W-759","M",508,1997
"CBH01",1998,11,13,"W-760","M",620,1997
"CBH01",1998,11,13,"W-761","M",500,1997
"CBH01",1998,11,13,"W-762","M",772,1997
"CBH01",1998,11,13,"W-763","F",532,1997
"CBH01",1998,11,13,"W-764","F",548,1997
"CBH01",1998,11,13,"W-765","F",506,1997
"CBH01",1998,11,13,"W-801","F",330,1998
"CBH01",1998,11,13,"W-802","F",324,1998
"CBH01",1998,11,13,"W-803","M",224,1998
"CBH01",1998,11,13,"W-804","F",302,1998
"CBH01",1998,11,13,"W-805","F",158,1998
"CBH01",1998,11,13,"W-806","M",314,1998
"CBH01",1998,11,13,"W-807","M",296,1998
"CBH01",1998,11,13,"W-808","F",236,1998
"CBH01",1998,11,13,"W-809","F",178,1998
"CBH01",1998,11,13,"W-810","M",166,1998
"CBH01",1998,11,13,"W-811","F",226,1998
"CBH01",1998,11,13,"W-812","F",204,1998
"CBH01",1998,11,13,"W-813","F",156,1998
"CBH01",1998,11,13,"W-814","F",190,1998
"CBH01",1998,11,13,"W-815","M",294,1998
"CBH01",1998,11,13,"W-816","M",266,1998
"CBH01",1998,11,13,"W-817","F",200,1998
"CBH01",1998,11,13,"W-818","M",280,1998
"CBH01",1998,11,13,"W-819","F",250,1998
"CBH01",1998,11,13,"W-820","F",304,1998
"CBH01",1998,11,13,"W-821","F",326,1998
"CBH01",1998,11,13,"W-822","F",248,1998
"CBH01",1998,11,13,"W-823","F",266,1998
"CBH01",1998,11,13,"W-824","M",250,1998
"CBH01",1998,11,13,"W-825","F",366,1998
"CBH01",1998,11,13,"W-826","M",200,1998
"CBH01",1998,11,13,"W-827","M",312,1998
"CBH01",1998,11,13,"W-828","F",190,1998
"CBH01",1998,11,13,"W-829","M",334,1998
"CBH01",1998,11,13,"W-830","F",248,1998
"CBH01",1998,11,13,"W-831","F",286,1998
"CBH01",1998,11,13,"W-832","M",294,1998
"CBH01",1998,11,13,"W-833","M",240,1998
"CBH01",1998,11,13,"W-834","F",190,1998
"CBH01",1998,11,13,"W-835","M",214,1998
"CBH01",1998,11,13,"W-836","F",272,1998
"CBH01",1998,11,13,"W-837","F",284,1998
"CBH01",1998,11,13,"W-838","F",308,1998
"CBH01",1998,11,13,"W-839","M",284,1998
"CBH01",1998,11,13,"W-840","F",206,1998
"CBH01",1998,11,13,"W-841","M",194,1998
"CBH01",1998,11,13,"W-842","M",144,1998
"CBH01",1998,11,13,"W-843","M",258,1998
"CBH01",1998,11,13,"W-844","M",270,1998
"CBH01",1998,11,13,"W-845","M",282,1998
"CBH01",1998,11,13,"W-846","F",306,1998
"CBH01",1998,11,13,"W-847","M",242,1998
"CBH01",1998,11,13,"W-848","M",254,1998
"CBH01",1998,11,13,"W-849","M",282,1998
"CBH01",1998,11,13,"W-850","F",344,1998
"CBH01",1998,11,13,"W-851","M",174,1998
"CBH01",1998,11,13,"W-852","M",280,1998
"CBH01",1998,11,13,"W-853","M",302,1998
"CBH01",1998,11,13,"W-854","M",272,1998
"CBH01",1998,11,13,"W-855","M",282,1998
"CBH01",1998,11,13,"W-856","F",262,1998
"CBH01",1998,11,13,"W-857","M",278,1998
"CBH01",1998,11,13,"W-858","F",336,1998
"CBH01",1998,11,13,"W-859","M",330,1998
"CBH01",1998,11,13,"W-860","F",218,1998
"CBH01",1998,11,13,"W-861","M",188,1998
"CBH01",1998,11,13,"W-862","M",332,1998
"CBH01",1999,11,5,"A1","F",822,NA
"CBH01",1999,11,5,"A11","F",932,NA
"CBH01",1999,11,5,"A12","F",894,NA
"CBH01",1999,11,5,"A13","F",850,NA
"CBH01",1999,11,5,"A14","F",966,NA
"CBH01",1999,11,5,"A2","F",892,NA
"CBH01",1999,11,5,"A3","F",786,NA
"CBH01",1999,11,5,"A4","F",1042,NA
"CBH01",1999,11,5,"A5","F",1074,NA
"CBH01",1999,11,5,"A6","F",1056,NA
"CBH01",1999,11,5,"A7","F",894,NA
"CBH01",1999,11,5,"A8","F",882,NA
"CBH01",1999,11,5,"A9","F",966,NA
"CBH01",1999,11,5,"B-301","F",1138,1983
"CBH01",1999,11,5,"B-401","F",1020,1984
"CBH01",1999,11,5,"B-402","F",1026,1984
"CBH01",1999,11,5,"B-403","F",1092,1984
"CBH01",1999,11,5,"B-501","F",1096,1985
"CBH01",1999,11,5,"B-502","F",1072,1985
"CBH01",1999,11,5,"B-504","F",1042,1985
"CBH01",1999,11,5,"B-601","F",1026,1986
"CBH01",1999,11,5,"B-602","F",1120,1986
"CBH01",1999,11,5,"B-701","F",1072,1987
"CBH01",1999,11,5,"B-703","F",1000,1987
"CBH01",1999,11,5,"B-704","F",1124,1987
"CBH01",1999,11,5,"B-705","F",1194,1987
"CBH01",1999,11,5,"B-706","F",1078,1987
"CBH01",1999,11,5,"B-707","F",1062,1987
"CBH01",1999,11,5,"B-801","F",1086,1988
"CBH01",1999,11,5,"B-802","F",1006,1988
"CBH01",1999,11,5,"B-803","F",1042,1988
"CBH01",1999,11,5,"B-804","F",1034,1988
"CBH01",1999,11,5,"B-805","F",1098,1988
"CBH01",1999,11,5,"B-806","F",1122,1988
"CBH01",1999,11,5,"89H","F",1050,1989
"CBH01",1999,11,5,"B-901","F",1008,1989
"CBH01",1999,11,5,"B-902","F",970,1989
"CBH01",1999,11,5,"B-903","F",1194,1989
"CBH01",1999,11,5,"B-904","F",1100,1989
"CBH01",1999,11,5,"B-905","F",898,1989
"CBH01",1999,11,5,"B-906","F",1070,1989
"CBH01",1999,11,5,"B-907","F",1222,1989
"CBH01",1999,11,5,"B-908","F",1114,1989
"CBH01",1999,11,5,"B-909","F",826,1989
"CBH01",1999,11,5,"B-910","F",1110,1989
"CBH01",1999,11,5,"B-911","F",982,1989
"CBH01",1999,11,5,"W-003","F",998,1990
"CBH01",1999,11,5,"W-004","F",954,1990
"CBH01",1999,11,5,"W-005","F",970,1990
"CBH01",1999,11,5,"W-006","F",1034,1990
"CBH01",1999,11,5,"W-008","F",968,1990
"CBH01",1999,11,5,"W-101","F",1038,1991
"CBH01",1999,11,5,"W-102","M",1790,1991
"CBH01",1999,11,5,"W-103","F",1020,1991
"CBH01",1999,11,5,"W-104","F",866,1991
"CBH01",1999,11,5,"W-105","F",1028,1991
"CBH01",1999,11,5,"W-106","F",1116,1991
"CBH01",1999,11,5,"W-107","F",962,1991
"CBH01",1999,11,5,"W-108","F",918,1991
"CBH01",1999,11,5,"W-202","M",1744,1992
"CBH01",1999,11,5,"W-203","F",934,1992
"CBH01",1999,11,5,"W-207","F",1050,1992
"CBH01",1999,11,5,"W-208","F",958,1992
"CBH01",1999,11,5,"W-210","F",986,1992
"CBH01",1999,11,5,"W-303","F",866,1993
"CBH01",1999,11,5,"W-304","M",1560,1993
"CBH01",1999,11,5,"W-305","F",1072,1993
"CBH01",1999,11,5,"W-307","F",942,1993
"CBH01",1999,11,5,"W-308","F",986,1993
"CBH01",1999,11,5,"W-309","F",942,1993
"CBH01",1999,11,5,"W-428","F",958,1994
"CBH01",1999,11,5,"W-430","F",930,1994
"CBH01",1999,11,5,"W-432","F",1070,1994
"CBH01",1999,11,5,"W-444","F",746,1994
"CBH01",1999,11,5,"W-452","F",994,1994
"CBH01",1999,11,5,"W-453","F",920,1994
"CBH01",1999,11,5,"W-513","F",948,1995
"CBH01",1999,11,5,"W-514","F",1000,1995
"CBH01",1999,11,5,"W-525","M",1430,1995
"CBH01",1999,11,5,"W-527","F",828,1995
"CBH01",1999,11,5,"W-529","F",898,1995
"CBH01",1999,11,5,"W-531","F",932,1995
"CBH01",1999,11,5,"W-536","F",804,1995
"CBH01",1999,11,5,"W-539","F",846,1995
"CBH01",1999,11,5,"W-541","F",924,1995
"CBH01",1999,11,5,"W-542","F",854,1995
"CBH01",1999,11,5,"W-545","M",1302,1995
"CBH01",1999,11,5,"W-601","F",900,1996
"CBH01",1999,11,5,"W-608","M",1160,1996
"CBH01",1999,11,5,"W-613","F",916,1996
"CBH01",1999,11,5,"W-627","F",846,1996
"CBH01",1999,11,5,"W-629","M",1144,1996
"CBH01",1999,11,5,"W-630","F",986,1996
"CBH01",1999,11,5,"W-640","M",1164,1996
"CBH01",1999,11,5,"W-645","F",878,1996
"CBH01",1999,11,5,"W-649","M",1150,1996
"CBH01",1999,11,5,"W-650","F",884,1996
"CBH01",1999,11,5,"W-651","F",1024,1996
"CBH01",1999,11,5,"W-654","F",836,1996
"CBH01",1999,11,5,"W-655","F",892,1996
"CBH01",1999,11,5,"W-661","F",880,1996
"CBH01",1999,11,5,"W-702","F",794,1997
"CBH01",1999,11,5,"W-709","M",630,1997
"CBH01",1999,11,5,"W-712","M",972,1997
"CBH01",1999,11,5,"W-718","M",920,1997
"CBH01",1999,11,5,"W-720","F",786,1997
"CBH01",1999,11,5,"W-732","M",968,1997
"CBH01",1999,11,5,"W-734","F",774,1997
"CBH01",1999,11,5,"W-737","F",768,1997
"CBH01",1999,11,5,"W-738","F",826,1997
"CBH01",1999,11,5,"W-741","F",950,1997
"CBH01",1999,11,5,"W-743","F",784,1997
"CBH01",1999,11,5,"W-753","F",800,1997
"CBH01",1999,11,5,"W-760","M",880,1997
"CBH01",1999,11,5,"W-761","M",716,1997
"CBH01",1999,11,5,"W-762","M",1006,1997
"CBH01",1999,11,5,"W-763","F",758,1997
"CBH01",1999,11,5,"W-764","F",788,1997
"CBH01",1999,11,5,"W-765","F",854,1997
"CBH01",1999,11,5,"W-801","F",606,1998
"CBH01",1999,11,5,"W-802","F",552,1998
"CBH01",1999,11,5,"W-803","M",446,1998
"CBH01",1999,11,5,"W-804","F",500,1998
"CBH01",1999,11,5,"W-805","F",440,1998
"CBH01",1999,11,5,"W-809","F",428,1998
"CBH01",1999,11,5,"W-810","M",434,1998
"CBH01",1999,11,5,"W-811","F",426,1998
"CBH01",1999,11,5,"W-813","F",390,1998
"CBH01",1999,11,5,"W-814","F",434,1998
"CBH01",1999,11,5,"W-815","M",578,1998
"CBH01",1999,11,5,"W-816","M",510,1998
"CBH01",1999,11,5,"W-817","F",424,1998
"CBH01",1999,11,5,"W-818","M",506,1998
"CBH01",1999,11,5,"W-819","F",470,1998
"CBH01",1999,11,5,"W-820","F",568,1998
"CBH01",1999,11,5,"W-821","F",580,1998
"CBH01",1999,11,5,"W-822","F",434,1998
"CBH01",1999,11,5,"W-824","M",434,1998
"CBH01",1999,11,5,"W-825","F",580,1998
"CBH01",1999,11,5,"W-826","M",420,1998
"CBH01",1999,11,5,"W-827","M",476,1998
"CBH01",1999,11,5,"W-828","F",506,1998
"CBH01",1999,11,5,"W-829","M",634,1998
"CBH01",1999,11,5,"W-830","F",478,1998
"CBH01",1999,11,5,"W-831","F",462,1998
"CBH01",1999,11,5,"W-832","M",540,1998
"CBH01",1999,11,5,"W-833","M",570,1998
"CBH01",1999,11,5,"W-834","F",492,1998
"CBH01",1999,11,5,"W-835","M",580,1998
"CBH01",1999,11,5,"W-836","F",596,1998
"CBH01",1999,11,5,"W-837","F",496,1998
"CBH01",1999,11,5,"W-838","F",556,1998
"CBH01",1999,11,5,"W-839","M",544,1998
"CBH01",1999,11,5,"W-840","F",432,1998
"CBH01",1999,11,5,"W-841","M",438,1998
"CBH01",1999,11,5,"W-843","M",514,1998
"CBH01",1999,11,5,"W-844","M",484,1998
"CBH01",1999,11,5,"W-846","F",574,1998
"CBH01",1999,11,5,"W-847","M",510,1998
"CBH01",1999,11,5,"W-848","M",600,1998
"CBH01",1999,11,5,"W-849","M",548,1998
"CBH01",1999,11,5,"W-850","F",564,1998
"CBH01",1999,11,5,"W-852","M",564,1998
"CBH01",1999,11,5,"W-853","M",614,1998
"CBH01",1999,11,5,"W-855","M",632,1998
"CBH01",1999,11,5,"W-856","F",550,1998
"CBH01",1999,11,5,"W-857","M",546,1998
"CBH01",1999,11,5,"W-858","F",582,1998
"CBH01",1999,11,5,"W-861","M",390,1998
"CBH01",1999,11,5,"W-862","M",566,1998
"CBH01",1999,11,5,"W-863","F",664,1998
"CBH01",1999,11,5,"W-864","M",658,1998
"CBH01",1999,11,5,"W-865","M",692,1998
"CBH01",1999,11,5,"W-866","F",540,1998
"CBH01",1999,11,5,"W-912","F",234,1999
"CBH01",1999,11,5,"W-913","M",354,1999
"CBH01",1999,11,5,"W-914","F",194,1999
"CBH01",1999,11,5,"W-915","M",286,1999
"CBH01",1999,11,5,"W-916","M",262,1999
"CBH01",1999,11,5,"W-917","F",268,1999
"CBH01",1999,11,5,"W-918","F",330,1999
"CBH01",1999,11,5,"W-919","M",348,1999
"CBH01",1999,11,5,"W-920","M",326,1999
"CBH01",1999,11,5,"W-921","M",250,1999
"CBH01",1999,11,5,"W-922","M",232,1999
"CBH01",1999,11,5,"W-923","F",246,1999
"CBH01",1999,11,5,"W-924","M",324,1999
"CBH01",1999,11,5,"W-925","M",184,1999
"CBH01",1999,11,5,"W-926","M",336,1999
"CBH01",1999,11,5,"W-927","M",430,1999
"CBH01",1999,11,5,"W-928","M",246,1999
"CBH01",1999,11,5,"W-929","M",302,1999
"CBH01",1999,11,5,"W-930","F",252,1999
"CBH01",1999,11,5,"W-931","F",312,1999
"CBH01",1999,11,5,"W-932","M",234,1999
"CBH01",1999,11,5,"W-933","M",302,1999
"CBH01",1999,11,5,"W-934","M",226,1999
"CBH01",1999,11,5,"W-935","F",222,1999
"CBH01",1999,11,5,"W-936","M",302,1999
"CBH01",1999,11,5,"W-937","M",226,1999
"CBH01",1999,11,5,"W-938","F",174,1999
"CBH01",1999,11,5,"W-939","F",228,1999
"CBH01",1999,11,5,"W-940","M",326,1999
"CBH01",1999,11,5,"W-941","M",236,1999
"CBH01",1999,11,5,"W-942","F",310,1999
"CBH01",1999,11,5,"W-943","F",166,1999
"CBH01",1999,11,5,"W-944","M",220,1999
"CBH01",1999,11,5,"W-945","F",258,1999
"CBH01",1999,11,5,"W-946","M",408,1999
"CBH01",1999,11,5,"W-947","F",314,1999
"CBH01",1999,11,5,"W-948","F",214,1999
"CBH01",1999,11,5,"W-949","M",196,1999
"CBH01",1999,11,5,"W-950","M",240,1999
"CBH01",1999,11,5,"W-951","M",328,1999
"CBH01",1999,11,5,"W-952","M",364,1999
"CBH01",1999,11,5,"W-953","M",272,1999
"CBH01",1999,11,5,"W-954","M",190,1999
"CBH01",1999,11,5,"W-955","M",200,1999
"CBH01",1999,11,5,"W-956","M",284,1999
"CBH01",1999,11,5,"W-957","F",202,1999
"CBH01",1999,11,5,"W-958","M",286,1999
"CBH01",1999,11,5,"W-959","F",266,1999
"CBH01",1999,11,5,"W-960","M",214,1999
"CBH01",1999,11,5,"W-961","F",194,1999
"CBH01",1999,11,5,"W-962","F",271,1999
"CBH01",1999,11,5,"W-963","F",284,1999
